"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"03.04.2018","140,65","140,65","140,65","140,65","","0,21%"
"02.04.2018","140,35","140,35","140,35","140,35","","-1,65%"
"29.03.2018","142,70","142,70","142,70","142,70","","0,39%"
"28.03.2018","142,15","142,15","142,15","142,15","","-1,11%"
"27.03.2018","143,75","143,75","143,75","143,75","","0,74%"
"26.03.2018","142,70","142,70","142,70","142,70","","0,92%"
"23.03.2018","141,40","141,40","141,40","141,40","","-1,67%"
"22.03.2018","143,80","143,80","143,80","143,80","","3,08%"
"21.03.2018","139,50","139,50","139,50","139,50","","-0,11%"
"20.03.2018","139,65","139,65","139,65","139,65","","-0,36%"
"19.03.2018","140,15","140,15","140,15","140,15","","1,34%"
"16.03.2018","138,30","138,30","138,30","138,30","","-0,68%"
"15.03.2018","139,25","139,25","139,25","139,25","","-2,11%"
"14.03.2018","142,25","142,25","142,25","142,25","","-0,49%"
"13.03.2018","142,95","142,95","142,95","142,95","","2,18%"
"12.03.2018","139,90","139,90","139,90","139,90","","-0,64%"
"09.03.2018","140,80","140,80","140,80","140,80","","-0,14%"
"08.03.2018","141,00","141,00","141,00","141,00","","-0,28%"
"07.03.2018","141,40","141,40","141,40","141,40","","-0,60%"
"06.03.2018","142,25","142,25","142,25","142,25","","0,67%"
"05.03.2018","141,30","141,30","141,30","141,30","","-1,05%"
"02.03.2018","142,80","142,80","142,80","142,80","","-1,92%"
"01.03.2018","145,60","141,50","144,20","141,50","0,06K","1,32%"
"28.02.2018","143,70","139,50","141,50","139,50","0,45K","1,02%"
"27.02.2018","142,25","141,80","141,80","139,85","0,39K","-0,52%"
"26.02.2018","143,00","141,25","143,00","141,25","0,16K","0,67%"
"23.02.2018","142,05","141,45","144,00","141,45","0,31K","-0,14%"
"22.02.2018","142,25","135,95","142,00","135,95","0,44K","2,52%"
"21.02.2018","138,75","140,25","140,50","136,00","0,55K","-2,36%"
"20.02.2018","142,10","140,00","141,85","140,00","0,38K","0,25%"
"19.02.2018","141,75","142,00","142,00","141,00","0,07K","0,00%"
"16.02.2018","141,75","146,40","146,50","141,00","0,40K","-3,44%"
"15.02.2018","146,80","148,80","149,00","145,20","0,57K","-1,64%"
"14.02.2018","149,25","148,90","149,70","148,25","0,24K","0,84%"
"09.02.2018","148,00","152,00","152,00","147,90","0,45K","-2,54%"
"08.02.2018","151,85","152,00","154,70","151,20","0,21K","-1,43%"
"07.02.2018","154,05","153,00","154,50","152,75","0,27K","0,39%"
"06.02.2018","153,45","150,70","153,90","149,15","0,42K","1,93%"
"05.02.2018","150,55","151,20","152,20","150,05","0,26K","-0,59%"
"02.02.2018","151,45","152,95","153,00","151,30","0,21K","-0,85%"
"01.02.2018","152,75","153,15","154,00","152,00","0,15K","-0,52%"
"31.01.2018","153,55","153,65","155,10","153,00","0,17K","-0,39%"
"30.01.2018","154,15","157,30","157,30","153,60","0,35K","-2,00%"
"29.01.2018","157,30","157,30","158,50","156,50","0,40K","-0,44%"
"26.01.2018","158,00","155,75","158,00","155,00","0,47K","1,90%"
"24.01.2018","155,05","152,95","155,65","152,95","0,50K","1,34%"
"23.01.2018","153,00","157,25","157,35","152,80","0,26K","-1,83%"
"22.01.2018","155,85","154,25","156,60","154,25","0,90K","0,87%"
"19.01.2018","154,50","153,75","154,75","152,75","0,15K","0,19%"
"18.01.2018","154,20","156,95","157,20","153,75","0,31K","-1,41%"
"17.01.2018","156,40","153,60","156,95","153,10","3,48K","1,59%"
"16.01.2018","153,95","153,50","154,20","152,60","0,31K","0,00%"
"15.01.2018","153,95","153,95","155,40","153,50","0,12K","0,00%"
"12.01.2018","153,95","154,75","155,15","152,70","0,16K","-0,36%"
"11.01.2018","154,50","156,00","156,00","154,00","0,18K","-0,48%"
"10.01.2018","155,25","156,70","158,55","155,10","0,23K","-1,02%"
"09.01.2018","156,85","156,75","157,20","154,50","0,16K","-0,57%"
"08.01.2018","157,75","160,00","160,15","156,25","0,36K","-2,38%"
"05.01.2018","161,60","161,60","162,50","160,90","0,09K","-0,89%"
"04.01.2018","163,05","161,90","162,60","159,00","0,30K","0,77%"
"03.01.2018","161,80","163,95","165,00","160,00","0,28K","-1,31%"
"02.01.2018","163,95","157,85","164,30","157,50","0,89K","4,33%"
"28.12.2017","157,15","156,80","157,90","155,70","0,25K","0,29%"
"27.12.2017","156,70","154,00","157,00","153,50","0,42K","1,85%"
"26.12.2017","153,85","151,95","154,00","151,80","0,10K","0,98%"
"22.12.2017","152,35","154,70","154,80","151,50","0,26K","-1,52%"
"21.12.2017","154,70","156,00","156,10","153,50","0,30K","-0,77%"
"20.12.2017","155,90","154,00","156,40","154,00","0,20K","6,16%"
"19.12.2017","146,85","146,85","146,85","146,85","","-0,14%"
"18.12.2017","147,05","147,05","147,05","147,05","","1,48%"
"15.12.2017","144,90","147,00","147,00","147,00","0,01K","-2,00%"
"14.12.2017","147,85","146,50","146,50","146,50","0,00K","0,20%"
"13.12.2017","147,55","152,00","152,00","152,00","0,04K","1,72%"
"12.12.2017","145,05","145,05","145,05","145,05","","-1,76%"
"11.12.2017","147,65","147,65","147,65","147,65","","-1,40%"
"08.12.2017","149,75","149,75","149,75","149,75","","-0,23%"
"07.12.2017","150,10","150,10","150,10","150,10","","-3,38%"
"06.12.2017","155,35","155,35","155,35","155,35","","-0,96%"
"05.12.2017","156,85","160,05","160,10","160,05","0,04K","-0,66%"
"04.12.2017","157,90","157,90","157,90","157,90","","-0,66%"
"01.12.2017","158,95","159,00","160,00","157,50","1,56K","1,05%"
"30.11.2017","157,30","162,00","163,00","160,00","0,03K","-2,69%"
"29.11.2017","161,65","158,85","162,50","158,65","0,48K","1,79%"
"28.11.2017","158,80","156,00","159,05","155,25","0,42K","1,21%"
"27.11.2017","156,90","156,00","157,35","156,00","0,32K","0,93%"
"24.11.2017","155,45","153,00","158,00","153,00","1,03K","1,60%"
"23.11.2017","153,00","152,80","153,00","152,30","0,06K","-0,26%"
"22.11.2017","153,40","154,00","154,80","153,20","0,20K","0,62%"
"21.11.2017","152,45","152,50","155,50","152,00","0,56K","0,03%"
"17.11.2017","152,40","155,30","155,30","152,80","0,21K","-2,18%"
"16.11.2017","155,80","156,50","156,55","155,50","0,15K","0,71%"
"14.11.2017","154,70","155,60","157,25","154,55","0,27K","-0,48%"
"13.11.2017","155,45","155,50","156,80","155,00","0,28K","-0,54%"
"10.11.2017","156,30","155,20","157,30","155,00","0,28K","0,74%"
"09.11.2017","155,15","154,70","156,60","154,60","0,50K","0,55%"
"08.11.2017","154,30","154,60","155,50","153,60","0,29K","-0,13%"
"07.11.2017","154,50","155,50","155,60","154,05","0,25K","-0,74%"
"06.11.2017","155,65","154,25","156,70","152,55","0,58K","1,40%"
"03.11.2017","153,50","152,00","156,40","151,90","0,38K","0,85%"
"01.11.2017","152,20","154,50","155,70","151,30","0,41K","-1,65%"
"31.10.2017","154,75","155,20","155,40","154,20","0,16K","-0,80%"
"30.10.2017","156,00","157,25","157,85","155,30","0,24K","-0,79%"
"27.10.2017","157,25","154,25","157,50","154,00","0,35K","1,91%"
"26.10.2017","154,30","154,00","154,85","153,00","0,16K","0,36%"
"25.10.2017","153,75","152,00","154,95","151,50","0,28K","0,79%"
"24.10.2017","152,55","154,90","155,35","152,30","0,29K","-1,26%"
"23.10.2017","154,50","154,45","156,65","153,30","0,32K","-0,32%"
"20.10.2017","155,00","156,70","157,55","153,85","0,32K","-1,34%"
"19.10.2017","157,10","153,80","157,70","153,70","0,39K","2,18%"
"18.10.2017","153,75","153,75","154,40","152,50","0,19K","0,07%"
"17.10.2017","153,65","152,85","154,30","151,00","0,58K","0,52%"
"16.10.2017","152,85","155,00","155,50","152,40","0,64K","-1,29%"
"13.10.2017","154,85","154,60","156,05","153,50","0,30K","-0,35%"
"11.10.2017","155,40","159,30","159,30","154,65","0,44K","-2,72%"
"10.10.2017","159,75","159,95","161,80","158,70","0,27K","-0,16%"
"09.10.2017","160,00","159,60","161,15","159,00","0,59K","0,28%"
"06.10.2017","159,55","157,60","160,00","157,30","0,31K","1,33%"
"05.10.2017","157,45","155,00","158,15","153,75","1,06K","1,61%"
"04.10.2017","154,95","154,55","156,20","154,00","0,34K","1,14%"
"03.10.2017","153,20","155,50","155,80","154,00","0,87K","-1,48%"
"02.10.2017","155,50","156,80","157,00","153,70","0,23K","-0,80%"
"29.09.2017","156,75","156,70","157,90","155,50","0,27K","0,06%"
"28.09.2017","156,65","158,00","158,00","155,90","0,29K","-1,10%"
"27.09.2017","158,40","161,00","161,90","157,45","0,42K","-1,61%"
"26.09.2017","161,00","161,05","163,40","159,90","0,95K","-0,12%"
"25.09.2017","161,20","164,75","165,25","160,80","0,29K","-2,18%"
"22.09.2017","164,80","165,80","166,60","164,25","0,30K","2,49%"
"21.09.2017","160,80","160,80","160,80","160,80","","-1,20%"
"20.09.2017","162,75","162,75","162,75","162,75","","0,74%"
"19.09.2017","161,55","161,55","161,55","161,55","","-3,93%"
"18.09.2017","168,15","168,15","168,15","168,15","","-0,83%"
"15.09.2017","169,55","169,55","169,55","169,55","","3,35%"
"14.09.2017","164,05","164,05","164,05","164,05","","-0,61%"
"13.09.2017","165,05","165,05","165,05","165,05","","2,29%"
"12.09.2017","161,35","161,35","161,35","161,35","0,01K","2,71%"
"11.09.2017","157,10","157,10","157,10","157,10","","1,03%"
"08.09.2017","155,50","155,80","155,85","155,60","0,04K","2,44%"
"06.09.2017","151,80","152,05","153,00","152,05","0,00K","0,07%"
"05.09.2017","151,70","151,70","151,70","151,70","","-1,08%"
"04.09.2017","153,35","153,35","153,35","153,35","","0,00%"
"01.09.2017","153,35","153,50","155,00","153,50","0,07K","-0,32%"
"31.08.2017","153,85","153,50","154,55","150,00","0,06K","1,02%"
"30.08.2017","152,30","155,50","155,70","151,30","0,18K","0,69%"
"29.08.2017","151,25","154,50","154,50","152,45","0,53K","-2,23%"
"28.08.2017","154,70","155,00","156,00","153,85","0,14K","-0,26%"
"25.08.2017","155,10","151,20","155,90","150,50","0,27K","3,06%"
"24.08.2017","150,50","153,40","153,40","149,85","0,24K","-1,02%"
"23.08.2017","152,05","152,20","153,80","152,00","0,09K","0,36%"
"22.08.2017","151,50","152,95","153,20","151,50","0,17K","-0,49%"
"21.08.2017","152,25","155,00","155,05","151,80","0,24K","-0,98%"
"18.08.2017","153,75","155,85","155,85","152,80","0,07K","-0,36%"
"17.08.2017","154,30","158,50","158,65","153,75","0,32K","-2,09%"
"16.08.2017","157,60","159,35","159,45","155,60","1,28K","-0,19%"
"15.08.2017","157,90","164,30","164,30","157,00","0,91K","-2,86%"
"14.08.2017","162,55","167,50","168,50","163,20","0,38K","-2,66%"
"11.08.2017","167,00","166,00","168,00","164,00","0,21K","0,63%"
"10.08.2017","165,95","171,00","171,50","165,00","0,33K","-2,81%"
"09.08.2017","170,75","170,35","171,85","168,80","0,21K","0,00%"
"08.08.2017","170,75","169,30","172,00","169,30","0,10K","0,56%"
"07.08.2017","169,80","168,65","170,35","168,65","0,35K","0,92%"
"04.08.2017","168,25","167,00","169,50","166,15","0,14K","-0,03%"
"03.08.2017","168,30","167,40","169,00","166,10","0,84K","-0,12%"
"02.08.2017","168,50","165,05","168,50","165,05","0,39K","2,15%"
"01.08.2017","164,95","166,50","167,00","162,60","0,33K","-1,14%"
"31.07.2017","166,85","164,70","167,10","163,85","0,38K","1,21%"
"28.07.2017","164,85","161,60","165,60","161,00","0,52K","1,63%"
"27.07.2017","162,20","160,25","162,70","159,60","0,26K","1,09%"
"26.07.2017","160,45","155,85","160,70","154,20","0,51K","3,58%"
"25.07.2017","154,90","158,00","159,40","153,60","0,25K","-1,87%"
"24.07.2017","157,85","161,50","161,75","157,50","0,21K","1,35%"
"21.07.2017","155,75","155,75","155,75","155,75","","1,27%"
"20.07.2017","153,80","153,80","153,80","153,80","","-0,65%"
"19.07.2017","154,80","154,80","154,80","154,80","","-0,61%"
"18.07.2017","155,75","155,75","155,75","155,75","","0,32%"
"17.07.2017","155,25","155,25","155,25","155,25","","-0,13%"
"14.07.2017","155,45","155,45","155,45","155,45","","2,03%"
"13.07.2017","152,35","152,35","152,35","152,35","","2,97%"
"12.07.2017","147,95","147,95","147,95","147,95","","1,41%"
"11.07.2017","145,90","145,90","145,90","145,90","","-1,59%"
"10.07.2017","148,25","148,25","148,25","148,25","","-0,27%"
"07.07.2017","148,65","148,65","148,65","148,65","","-0,17%"
"06.07.2017","148,90","148,90","148,90","148,90","","-0,80%"
"05.07.2017","150,10","150,10","150,10","150,10","","1,59%"
"04.07.2017","147,75","147,75","147,75","147,75","","0,00%"
"03.07.2017","147,75","144,00","145,30","144,00","0,04K","1,65%"
"30.06.2017","145,35","145,35","145,35","145,35","0,01K","-0,65%"
"29.06.2017","146,30","146,30","146,30","146,30","","1,84%"
"28.06.2017","143,65","143,65","143,65","143,65","","0,00%"
"27.06.2017","143,65","143,65","143,65","143,65","","0,74%"
"26.06.2017","142,60","142,60","142,60","142,60","","1,89%"
"23.06.2017","139,95","139,95","139,95","139,95","","6,55%"
"22.06.2017","131,35","131,35","131,35","131,35","","-5,61%"
"21.06.2017","139,15","139,15","139,15","139,15","","-2,42%"
"20.06.2017","142,60","142,60","142,60","142,60","","-2,03%"
"19.06.2017","145,55","145,55","145,55","145,55","","0,59%"
"16.06.2017","144,70","144,70","144,70","144,70","","0,00%"
"15.06.2017","144,70","144,70","144,70","144,70","","-1,80%"
"14.06.2017","147,35","147,35","147,35","147,35","","-0,74%"
"13.06.2017","148,45","148,45","148,45","148,45","","-1,07%"
"12.06.2017","150,05","150,05","150,05","150,05","","0,94%"
"09.06.2017","148,65","148,65","148,65","148,65","","0,17%"
"08.06.2017","148,40","148,40","148,40","148,40","","0,54%"
"07.06.2017","147,60","147,60","147,60","147,60","","0,17%"
"06.06.2017","147,35","147,35","147,35","147,35","","-2,51%"
"05.06.2017","151,15","151,15","151,15","151,15","","2,58%"
"02.06.2017","147,35","150,00","150,00","146,80","0,14K","-1,90%"
"01.06.2017","150,20","152,15","152,15","151,25","0,01K","-1,41%"
"31.05.2017","152,35","152,35","152,35","152,35","","-2,34%"
"30.05.2017","156,00","156,00","156,00","156,00","","0,78%"
"29.05.2017","154,80","154,80","154,80","154,80","","0,00%"
"26.05.2017","154,80","154,80","154,80","154,80","","1,64%"
"25.05.2017","152,30","152,30","152,30","152,30","","0,66%"
"24.05.2017","151,30","151,30","151,30","151,30","","-0,03%"
"23.05.2017","151,35","151,35","151,35","151,35","","-0,30%"
"22.05.2017","151,80","151,80","151,80","151,80","","-1,27%"
"19.05.2017","153,75","153,75","153,75","153,75","","2,13%"
"18.05.2017","150,55","150,55","150,55","150,55","","-4,05%"
"17.05.2017","156,90","156,90","156,90","156,90","","2,55%"
"16.05.2017","153,00","153,00","153,00","153,00","","-1,70%"
"15.05.2017","155,65","155,65","155,65","155,65","","-1,14%"
"12.05.2017","157,45","157,45","157,45","157,45","","0,61%"
"11.05.2017","156,50","156,50","156,50","156,50","","-2,00%"
"10.05.2017","159,70","159,70","159,70","159,70","","1,27%"
"09.05.2017","157,70","157,70","157,70","157,70","","-1,44%"
"08.05.2017","160,00","160,00","160,00","160,00","","1,20%"
"05.05.2017","158,10","158,10","158,10","158,10","","0,32%"
"04.05.2017","157,60","157,60","157,60","157,60","","-1,87%"
"03.05.2017","160,60","160,60","160,60","160,60","","0,82%"
"02.05.2017","159,30","159,30","159,30","159,30","","2,51%"
"28.04.2017","155,40","155,40","155,40","155,40","","3,50%"
"27.04.2017","150,15","154,00","154,00","154,00","0,20K","-0,92%"
"26.04.2017","151,55","151,55","151,55","151,55","","-1,49%"
"25.04.2017","153,85","153,85","153,85","153,85","","0,33%"
"24.04.2017","153,35","153,35","153,35","153,35","","-1,82%"
"20.04.2017","156,20","156,20","156,20","156,20","","-5,10%"
"19.04.2017","164,60","164,60","164,60","164,60","","-3,77%"
"18.04.2017","171,05","171,05","171,05","171,05","","1,39%"
"17.04.2017","168,70","168,70","168,70","168,70","","1,75%"
"13.04.2017","165,80","165,80","165,80","165,80","","0,48%"
"12.04.2017","165,00","165,00","165,00","165,00","","-1,49%"
"11.04.2017","167,50","168,00","168,00","163,00","0,00K","0,27%"
"10.04.2017","167,05","167,05","167,05","167,05","","-0,15%"
"07.04.2017","167,30","167,30","167,30","167,30","","1,86%"
"06.04.2017","164,25","164,25","164,25","164,25","","0,37%"
"05.04.2017","163,65","163,65","163,65","163,65","","-0,37%"
"04.04.2017","164,25","164,25","164,25","164,25","","-0,09%"
"03.04.2017","164,40","164,40","164,40","164,40","","-1,14%"
"31.03.2017","166,30","166,30","166,30","166,30","","0,00%"
"30.03.2017","166,30","166,30","166,30","166,30","","0,00%"
"29.03.2017","166,30","166,30","166,30","166,30","","0,36%"
"28.03.2017","165,70","165,70","165,70","165,70","","-0,27%"
"27.03.2017","166,15","160,80","160,80","160,80","50,40K","1,28%"
"24.03.2017","164,05","164,05","164,05","164,05","","-1,26%"
"23.03.2017","166,15","166,15","166,15","166,15","","-0,95%"
"22.03.2017","167,75","167,75","167,75","167,75","","-2,33%"
"21.03.2017","171,75","171,75","171,75","171,75","","-0,38%"
"20.03.2017","172,40","172,40","172,40","172,40","","2,50%"
"17.03.2017","168,20","172,00","172,00","166,00","0,22K","5,55%"
"16.03.2017","159,35","159,35","159,35","159,35","","0,47%"
"15.03.2017","158,60","158,60","158,60","158,60","","-0,35%"
"14.03.2017","159,15","159,15","159,15","159,15","","-0,75%"
"13.03.2017","160,35","160,35","160,35","160,35","","0,72%"
"10.03.2017","159,20","159,20","159,20","159,20","","0,73%"
"09.03.2017","158,05","158,05","158,05","158,05","","-1,06%"
"08.03.2017","159,75","159,75","159,75","159,75","","0,88%"
"07.03.2017","158,35","158,35","158,35","158,35","","-0,53%"
"06.03.2017","159,20","159,20","159,20","159,20","","-1,33%"
"03.03.2017","161,35","158,50","159,85","158,50","0,01K","-0,77%"
"02.03.2017","162,60","158,00","158,00","156,20","0,01K","-0,37%"
"01.03.2017","163,20","161,80","161,80","159,00","0,11K","-4,34%"
"24.02.2017","170,60","176,00","176,00","169,00","0,09K","-3,34%"
"23.02.2017","176,50","173,30","176,50","173,30","0,28K","1,23%"
"22.02.2017","174,35","175,50","177,25","173,50","0,17K","-0,57%"
"21.02.2017","175,35","172,95","176,30","172,80","0,99K","1,65%"
"20.02.2017","172,50","174,00","174,00","172,00","0,17K","0,00%"
"17.02.2017","172,50","170,70","173,50","170,05","0,54K","0,58%"
"16.02.2017","171,50","168,50","171,70","168,50","0,56K","1,60%"
"15.02.2017","168,80","169,90","170,00","167,00","0,36K","-0,76%"
"14.02.2017","170,10","170,55","172,75","168,30","1,30K","-0,82%"
"13.02.2017","171,50","173,15","173,50","170,50","0,08K","-1,44%"
"10.02.2017","174,00","173,50","175,75","173,00","0,29K","0,12%"
"09.02.2017","173,80","172,30","174,40","171,40","1,27K","1,70%"
"08.02.2017","170,90","171,35","172,50","169,55","0,15K","-0,35%"
"07.02.2017","171,50","172,60","173,00","171,25","0,14K","-0,84%"
"06.02.2017","172,95","175,50","175,50","172,30","0,12K","-1,45%"
"03.02.2017","175,50","176,00","177,00","173,80","0,20K","-0,68%"
"02.02.2017","176,70","180,50","181,45","175,95","0,30K","-1,86%"
"01.02.2017","180,05","179,50","181,25","177,05","0,11K","0,11%"
"31.01.2017","179,85","181,15","182,80","175,00","0,40K","-1,13%"
"30.01.2017","181,90","183,00","183,00","180,10","0,22K","-0,87%"
"27.01.2017","183,50","182,00","183,65","180,25","0,08K","0,66%"
"26.01.2017","182,30","183,00","184,95","180,50","0,25K","-0,52%"
"24.01.2017","183,25","186,90","188,40","182,80","0,32K","-1,61%"
"23.01.2017","186,25","184,80","188,50","184,65","0,26K","1,17%"
"20.01.2017","184,10","181,20","184,45","181,05","0,25K","1,71%"
"19.01.2017","181,00","179,85","182,00","179,00","0,40K","0,61%"
"18.01.2017","179,90","181,25","182,00","177,75","0,22K","-0,80%"
"17.01.2017","181,35","178,20","182,00","178,20","0,60K","1,48%"
"16.01.2017","178,70","179,00","179,00","177,65","0,04K","0,00%"
